CURSO_ACADEMICO;LOCALIDAD;TIPO_CENTRO;CENTRO;ESTUDIO;TIPO_ESTUDIO;NOMBRE_CCAA_ALUMNO;SEXO;MOVILIDAD_SALIDA;DEDICACION;ALUMNOS_MATRICULADOS;FECHA_ACTUALIZACION
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Literaturas hispánicas [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Andalucía;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;9;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Galicia;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Navarra;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Mecánica de fluidos [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;10;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Mecánica de fluidos [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Mecánica de fluidos [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Mecánica de fluidos [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Mecánica de fluidos [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Mecánica de fluidos [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Andalucía;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;9;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;48;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;21;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;97;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Asturias;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Castilla y Leon;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Castilla y Leon;Mujeres;No;Tiempo Parcial;4;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Castilla-La Mancha;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Castilla-La Mancha;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Catalunya;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Catalunya;Mujeres;No;Tiempo Parcial;5;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Comunidad Valenciana;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Comunidad Valenciana;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Galicia;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;La Rioja;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;La Rioja;Mujeres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Madrid;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Madrid;Mujeres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Navarra;Mujeres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Pais Vasco;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina [RD 576/2023];Doctorado;Pais Vasco;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Andalucía;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;4;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;4;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;7;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;7;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Castilla-La Mancha;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Catalunya;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Comunidad Valenciana;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Extremadura;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;La Rioja;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Navarra;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Pais Vasco;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;6;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;5;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Castilla-La Mancha;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Catalunya;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Madrid;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Navarra;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Navarra;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Andalucía;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;11;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;8;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Castilla y Leon;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Castilla-La Mancha;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Catalunya;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Galicia;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;La Rioja;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Pais Vasco;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;4;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Catalunya;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Catalunya;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Madrid;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Navarra;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Andalucía;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Cantabria;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Castilla-La Mancha;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Catalunya;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Comunidad Valenciana;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Madrid;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Navarra;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Navarra;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Pais Vasco;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Pais Vasco;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Pais Vasco;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Andalucía;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;5;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;7;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;15;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Baleares;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Catalunya;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Madrid;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Madrid;Mujeres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;Navarra;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Psicología [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química física [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química física [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química física [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;13;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;10;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Castilla-La Mancha;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Galicia;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Madrid;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Murcia;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Navarra;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Pais Vasco;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;12;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;11;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;Castilla y Leon;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;Castilla y Leon;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;La Rioja;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;Madrid;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;Andalucía;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;Castilla-La Mancha;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;Pais Vasco;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Completo;8;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Aragón;Hombres;No;Tiempo Parcial;6;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Completo;6;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Aragón;Mujeres;No;Tiempo Parcial;8;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Castilla y Leon;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Madrid;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;No Informado;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;No Informado;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Escuela de Doctorado;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Pais Vasco;Mujeres;No;Tiempo Parcial;1;15/09/2024
